Perido,Industria,Departamento,Cargo,Región,Sueldo_Min,Sueldo_Max
2025-Q1,IT,IT,DBA Database administrator,NOA,3789987.52,4631430.16875
2025-Q1,IT,IT,DBA Database administrator,Patagonia,4306804,5262988.828125
2025-Q1,Lab & Pharma,IT,DBA Database administrator,Buenos Aires,4306804,5262988.828125
2025-Q1,Lab & Pharma,IT,DBA Database administrator,Cuyo,3962259.68,4841949.721875
2025-Q1,Lab & Pharma,IT,DBA Database administrator,Litoral,3962259.68,4841949.721875
2025-Q1,Lab & Pharma,IT,DBA Database administrator,NEA,3789987.52,4631430.16875
2025-Q1,Lab & Pharma,IT,DBA Database administrator,NOA,3789987.52,4631430.16875
2025-Q1,Lab & Pharma,IT,DBA Database administrator,Patagonia,4306804,5262988.828125
2025-Q1,Manufactura,IT,DBA Database administrator,Buenos Aires,4102000,4865500
2025-Q1,Manufactura,IT,DBA Database administrator,Cuyo,3773840,4476260
2025-Q1,Manufactura,IT,DBA Database administrator,Litoral,3773840,4476260
2025-Q1,Manufactura,IT,DBA Database administrator,NEA,3609760,4281640
2025-Q1,Manufactura,IT,DBA Database administrator,NOA,3609760,4281640
2025-Q1,Manufactura,IT,DBA Database administrator,Patagonia,4102000,4865500
2025-Q1,Retail & Comercio,IT,DBA Database administrator,Buenos Aires,4100000,4864500
2025-Q1,Retail & Comercio,IT,DBA Database administrator,Cuyo,3772000,4475340
2025-Q1,Retail & Comercio,IT,DBA Database administrator,Litoral,3772000,4475340
2025-Q1,Retail & Comercio,IT,DBA Database administrator,NEA,3608000,4280760
2025-Q1,Retail & Comercio,IT,DBA Database administrator,NOA,3608000,4280760
2025-Q1,Retail & Comercio,IT,DBA Database administrator,Patagonia,4100000,4864500
2025-Q1,Servicios,IT,DBA Database administrator,Buenos Aires,4101750,4865000
2025-Q1,Servicios,IT,DBA Database administrator,Cuyo,3773610,4475800
2025-Q1,Servicios,IT,DBA Database administrator,Litoral,3773610,4475800
2025-Q1,Servicios,IT,DBA Database administrator,NEA,3609540,4281200
2025-Q1,Servicios,IT,DBA Database administrator,NOA,3609540,4281200
2025-Q1,Servicios,IT,DBA Database administrator,Patagonia,4101750,4865000
2025-Q1,Transporte y logística,IT,DBA Database administrator,Buenos Aires,4101700,4864550
2025-Q1,Transporte y logística,IT,DBA Database administrator,Cuyo,3773564,4475386
2025-Q1,Transporte y logística,IT,DBA Database administrator,Litoral,3773564,4475386
2025-Q1,Transporte y logística,IT,DBA Database administrator,NEA,3609496,4280804
2025-Q1,Transporte y logística,IT,DBA Database administrator,NOA,3609496,4280804
2025-Q1,Transporte y logística,IT,DBA Database administrator,Patagonia,4101700,4864550
2025-Q1,Automotriz,IT,Desarrollador Back-end,Buenos Aires,4102351,4843052
2025-Q1,Automotriz,IT,Desarrollador Back-end,Cuyo,3774162.92,4455607.84
2025-Q1,Automotriz,IT,Desarrollador Back-end,Litoral,3774162.92,4455607.84
2025-Q1,Automotriz,IT,Desarrollador Back-end,NEA,3610068.88,4261885.76
2025-Q1,Automotriz,IT,Desarrollador Back-end,NOA,3610068.88,4261885.76
2025-Q1,Automotriz,IT,Desarrollador Back-end,Patagonia,4102351,4843052
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,Buenos Aires,4108624,4843000
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,Cuyo,3779934.08,4455560
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,Litoral,3779934.08,4455560
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,NEA,3615589.12,4261840
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,NOA,3615589.12,4261840
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Back-end,Patagonia,4108624,4843000
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,Buenos Aires,4020582,4843500
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,Cuyo,3698935.44,4456020
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,Litoral,3698935.44,4456020
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,NEA,3538112.16,4262280
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,NOA,3538112.16,4262280
2025-Q1,Consumo masivo,IT,Desarrollador Back-end,Patagonia,4020582,4843500
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,Buenos Aires,4314055,4845000
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,Cuyo,3968930.6,4457400
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,Litoral,3968930.6,4457400
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,NEA,3796368.4,4263600
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,NOA,3796368.4,4263600
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Back-end,Patagonia,4314055,4845000
2025-Q1,IT,IT,Desarrollador Back-end,Buenos Aires,4108624,4845100
2025-Q1,IT,IT,Desarrollador Back-end,Cuyo,3779934.08,4457492
2025-Q1,IT,IT,Desarrollador Back-end,Litoral,3779934.08,4457492
2025-Q1,IT,IT,Desarrollador Back-end,NEA,3615589.12,4263688
2025-Q1,IT,IT,Desarrollador Back-end,NOA,3615589.12,4263688
2025-Q1,IT,IT,Desarrollador Back-end,Patagonia,4108624,4845100
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,Buenos Aires,4108624,4843400
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,Cuyo,3779934.08,4455928
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,Litoral,3779934.08,4455928
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,NEA,3615589.12,4262192
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,NOA,3615589.12,4262192
2025-Q1,Lab & Pharma,IT,Desarrollador Back-end,Patagonia,4108624,4843400
2025-Q1,Manufactura,IT,Desarrollador Back-end,Buenos Aires,3786785,4844000
2025-Q1,Manufactura,IT,Desarrollador Back-end,Cuyo,3483842.2,4456480
2025-Q1,Manufactura,IT,Desarrollador Back-end,Litoral,3483842.2,4456480
2025-Q1,Manufactura,IT,Desarrollador Back-end,NEA,3332370.8,4262720
2025-Q1,Manufactura,IT,Desarrollador Back-end,NOA,3332370.8,4262720
2025-Q1,Manufactura,IT,Desarrollador Back-end,Patagonia,3786785,4844000
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,Buenos Aires,3786885,4843350
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,Cuyo,3483934.2,4455882
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,Litoral,3483934.2,4455882
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,NEA,3332458.8,4262148
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,NOA,3332458.8,4262148
2025-Q1,Retail & Comercio,IT,Desarrollador Back-end,Patagonia,3786885,4843350
2025-Q1,Servicios,IT,Desarrollador Back-end,Buenos Aires,3786785,4843000
2025-Q1,Servicios,IT,Desarrollador Back-end,Cuyo,3483842.2,4455560
2025-Q1,Servicios,IT,Desarrollador Back-end,Litoral,3483842.2,4455560
2025-Q1,Servicios,IT,Desarrollador Back-end,NEA,3332370.8,4261840
2025-Q1,Servicios,IT,Desarrollador Back-end,NOA,3332370.8,4261840
2025-Q1,Servicios,IT,Desarrollador Back-end,Patagonia,3786785,4843000
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,Buenos Aires,3787000,4844600
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,Cuyo,3484040,4457032
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,Litoral,3484040,4457032
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,NEA,3332560,4263248
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,NOA,3332560,4263248
2025-Q1,Transporte y logística,IT,Desarrollador Back-end,Patagonia,3787000,4844600
2025-Q1,Automotriz,IT,Desarrollador Front-end,Buenos Aires,4192183,4949104
2025-Q1,Automotriz,IT,Desarrollador Front-end,Cuyo,3856808.36,4553175.68
2025-Q1,Automotriz,IT,Desarrollador Front-end,Litoral,3856808.36,4553175.68
2025-Q1,Automotriz,IT,Desarrollador Front-end,NEA,3689121.04,4355211.52
2025-Q1,Automotriz,IT,Desarrollador Front-end,NOA,3689121.04,4355211.52
2025-Q1,Automotriz,IT,Desarrollador Front-end,Patagonia,4192183,4949104
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,Buenos Aires,4255360,5378303
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,Cuyo,3914931.2,4948038.76
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,Litoral,3914931.2,4948038.76
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,NEA,3744716.8,4732906.64
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,NOA,3744716.8,4732906.64
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Front-end,Patagonia,4255360,5378303
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,Buenos Aires,4108624,5192844
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,Cuyo,3779934.08,4777416.48
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,Litoral,3779934.08,4777416.48
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,NEA,3615589.12,4569702.72
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,NOA,3615589.12,4569702.72
2025-Q1,Consumo masivo,IT,Desarrollador Front-end,Patagonia,4108624,5192844
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,Buenos Aires,4468129,5647218
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,Cuyo,4110678.68,5195440.56
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,Litoral,4110678.68,5195440.56
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,NEA,3931953.52,4969551.84
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,NOA,3931953.52,4969551.84
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Front-end,Patagonia,4468129,5647218
2025-Q1,IT,IT,Desarrollador Front-end,Buenos Aires,4255360,5378303
2025-Q1,IT,IT,Desarrollador Front-end,Cuyo,3914931.2,4948038.76
2025-Q1,IT,IT,Desarrollador Front-end,Litoral,3914931.2,4948038.76
2025-Q1,IT,IT,Desarrollador Front-end,NEA,3744716.8,4732906.64
2025-Q1,IT,IT,Desarrollador Front-end,NOA,3744716.8,4732906.64
2025-Q1,IT,IT,Desarrollador Front-end,Patagonia,4255360,5378303
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,Buenos Aires,4007911,5125858
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,Cuyo,3687278.12,4715789.36
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,Litoral,3687278.12,4715789.36
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,NEA,3526961.68,4510755.04
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,NOA,3526961.68,4510755.04
2025-Q1,Lab & Pharma,IT,Desarrollador Front-end,Patagonia,4007911,5125858
2025-Q1,Manufactura,IT,Desarrollador Front-end,Buenos Aires,3869708,4950000
2025-Q1,Manufactura,IT,Desarrollador Front-end,Cuyo,3560131.36,4554000
2025-Q1,Manufactura,IT,Desarrollador Front-end,Litoral,3560131.36,4554000
2025-Q1,Manufactura,IT,Desarrollador Front-end,NEA,3405343.04,4356000
2025-Q1,Manufactura,IT,Desarrollador Front-end,NOA,3405343.04,4356000
2025-Q1,Manufactura,IT,Desarrollador Front-end,Patagonia,3869708,4950000
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,Buenos Aires,3869708,4949550
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,Cuyo,3560131.36,4553586
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,Litoral,3560131.36,4553586
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,NEA,3405343.04,4355604
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,NOA,3405343.04,4355604
2025-Q1,Retail & Comercio,IT,Desarrollador Front-end,Patagonia,3869708,4949550
2025-Q1,Servicios,IT,Desarrollador Front-end,Buenos Aires,3869750,4950000
2025-Q1,Servicios,IT,Desarrollador Front-end,Cuyo,3560170,4554000
2025-Q1,Servicios,IT,Desarrollador Front-end,Litoral,3560170,4554000
2025-Q1,Servicios,IT,Desarrollador Front-end,NEA,3405380,4356000
2025-Q1,Servicios,IT,Desarrollador Front-end,NOA,3405380,4356000
2025-Q1,Servicios,IT,Desarrollador Front-end,Patagonia,3869750,4950000
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,Buenos Aires,3870000,4949100
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,Cuyo,3560400,4553172
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,Litoral,3560400,4553172
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,NEA,3405600,4355208
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,NOA,3405600,4355208
2025-Q1,Transporte y logística,IT,Desarrollador Front-end,Patagonia,3870000,4949100
2025-Q1,Automotriz,IT,Desarrollador Mobile,Buenos Aires,3799166,5909815
2025-Q1,Automotriz,IT,Desarrollador Mobile,Cuyo,3495232.72,5437029.8
2025-Q1,Automotriz,IT,Desarrollador Mobile,Litoral,3495232.72,5437029.8
2025-Q1,Automotriz,IT,Desarrollador Mobile,NEA,3343266.08,5200637.2
2025-Q1,Automotriz,IT,Desarrollador Mobile,NOA,3343266.08,5200637.2
2025-Q1,Automotriz,IT,Desarrollador Mobile,Patagonia,3799166,5909815
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,Buenos Aires,4195785,5236162
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,Cuyo,3860122.2,4817269.04
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,Litoral,3860122.2,4817269.04
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,NEA,3692290.8,4607822.56
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,NOA,3692290.8,4607822.56
2025-Q1,Banca & Serv Financieros,IT,Desarrollador Mobile,Patagonia,4195785,5236162
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,Buenos Aires,4051103,5055604
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,Cuyo,3727014.76,4651155.68
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,Litoral,3727014.76,4651155.68
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,NEA,3564970.64,4448931.52
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,NOA,3564970.64,4448931.52
2025-Q1,Consumo masivo,IT,Desarrollador Mobile,Patagonia,4051103,5055604
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,Buenos Aires,4405575,5497970
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,Cuyo,4053129,5058132.4
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,Litoral,4053129,5058132.4
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,NEA,3876906,4838213.6
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,NOA,3876906,4838213.6
2025-Q1,"Gas, Petróleo y Minería",IT,Desarrollador Mobile,Patagonia,4405575,5497970
2025-Q1,IT,IT,Desarrollador Mobile,Buenos Aires,4195785,5236162
2025-Q1,IT,IT,Desarrollador Mobile,Cuyo,3860122.2,4817269.04
2025-Q1,IT,IT,Desarrollador Mobile,Litoral,3860122.2,4817269.04
2025-Q1,IT,IT,Desarrollador Mobile,NEA,3692290.8,4607822.56
2025-Q1,IT,IT,Desarrollador Mobile,NOA,3692290.8,4607822.56
2025-Q1,IT,IT,Desarrollador Mobile,Patagonia,4195785,5236162
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,Buenos Aires,4195785,5236162
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,Cuyo,3860122.2,4817269.04
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,Litoral,3860122.2,4817269.04
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,NEA,3692290.8,4607822.56
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,NOA,3692290.8,4607822.56
2025-Q1,Lab & Pharma,IT,Desarrollador Mobile,Patagonia,4195785,5236162
2025-Q1,Manufactura,IT,Desarrollador Mobile,Buenos Aires,4051103,5055604
2025-Q1,Manufactura,IT,Desarrollador Mobile,Cuyo,3727014.76,4651155.68
2025-Q1,Manufactura,IT,Desarrollador Mobile,Litoral,3727014.76,4651155.68
2025-Q1,Manufactura,IT,Desarrollador Mobile,NEA,3564970.64,4448931.52
2025-Q1,Manufactura,IT,Desarrollador Mobile,NOA,3564970.64,4448931.52
2025-Q1,Manufactura,IT,Desarrollador Mobile,Patagonia,4051103,5055604
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,Buenos Aires,3506923,5909815
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,Cuyo,3226369.16,5437029.8
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,Litoral,3226369.16,5437029.8
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,NEA,3086092.24,5200637.2
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,NOA,3086092.24,5200637.2
2025-Q1,Retail & Comercio,IT,Desarrollador Mobile,Patagonia,3506923,5909815
2025-Q1,Servicios,IT,Desarrollador Mobile,Buenos Aires,3506900,5910000
2025-Q1,Servicios,IT,Desarrollador Mobile,Cuyo,3226348,5437200
2025-Q1,Servicios,IT,Desarrollador Mobile,Litoral,3226348,5437200
2025-Q1,Servicios,IT,Desarrollador Mobile,NEA,3086072,5200800
2025-Q1,Servicios,IT,Desarrollador Mobile,NOA,3086072,5200800
2025-Q1,Servicios,IT,Desarrollador Mobile,Patagonia,3506900,5910000
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,Buenos Aires,3507000,5909900
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,Cuyo,3226440,5437108
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,Litoral,3226440,5437108
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,NEA,3086160,5200712
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,NOA,3086160,5200712
2025-Q1,Transporte y logística,IT,Desarrollador Mobile,Patagonia,3507000,5909900
2025-Q1,Automotriz,IT,DevOps,Buenos Aires,5457396,6489656
2025-Q1,Automotriz,IT,DevOps,Cuyo,5020804.32,5970483.52
2025-Q1,Automotriz,IT,DevOps,Litoral,5020804.32,5970483.52
2025-Q1,Automotriz,IT,DevOps,NEA,4802508.48,5710897.28
2025-Q1,Automotriz,IT,DevOps,NOA,4802508.48,5710897.28
2025-Q1,Automotriz,IT,DevOps,Patagonia,5457396,6489656
2025-Q1,Banca & Serv Financieros,IT,DevOps,Buenos Aires,4767910,8219968
2025-Q1,Banca & Serv Financieros,IT,DevOps,Cuyo,4386477.2,7562370.56
2025-Q1,Banca & Serv Financieros,IT,DevOps,Litoral,4386477.2,7562370.56
2025-Q1,Banca & Serv Financieros,IT,DevOps,NEA,4195760.8,7233571.84
2025-Q1,Banca & Serv Financieros,IT,DevOps,NOA,4195760.8,7233571.84
2025-Q1,Banca & Serv Financieros,IT,DevOps,Patagonia,4767910,8219968
2025-Q1,Consumo masivo,IT,DevOps,Buenos Aires,4987125,5818313
2025-Q1,Consumo masivo,IT,DevOps,Cuyo,4588155,5352847.96
2025-Q1,Consumo masivo,IT,DevOps,Litoral,4588155,5352847.96
2025-Q1,Consumo masivo,IT,DevOps,NEA,4388670,5120115.44
2025-Q1,Consumo masivo,IT,DevOps,NOA,4388670,5120115.44
2025-Q1,Consumo masivo,IT,DevOps,Patagonia,4987125,5818313
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,Buenos Aires,5006307,6327415
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,Cuyo,4605802.44,5821221.8
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,Litoral,4605802.44,5821221.8
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,NEA,4405550.16,5568125.2
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,NOA,4405550.16,5568125.2
2025-Q1,"Gas, Petróleo y Minería",IT,DevOps,Patagonia,5006307,6327415
2025-Q1,IT,IT,DevOps,Buenos Aires,4987125,5818313
2025-Q1,IT,IT,DevOps,Cuyo,4588155,5352847.96
2025-Q1,IT,IT,DevOps,Litoral,4588155,5352847.96
2025-Q1,IT,IT,DevOps,NEA,4388670,5120115.44
2025-Q1,IT,IT,DevOps,NOA,4388670,5120115.44
2025-Q1,IT,IT,DevOps,Patagonia,4987125,5818313
2025-Q1,Lab & Pharma,IT,DevOps,Buenos Aires,4767910,7640355
2025-Q1,Lab & Pharma,IT,DevOps,Cuyo,4386477.2,7029126.6
2025-Q1,Lab & Pharma,IT,DevOps,Litoral,4386477.2,7029126.6
2025-Q1,Lab & Pharma,IT,DevOps,NEA,4195760.8,6723512.4
2025-Q1,Lab & Pharma,IT,DevOps,NOA,4195760.8,6723512.4
2025-Q1,Lab & Pharma,IT,DevOps,Patagonia,4767910,7640355
2025-Q1,Manufactura,IT,DevOps,Buenos Aires,4893500,5818700
2025-Q1,Manufactura,IT,DevOps,Cuyo,4502020,5353204
2025-Q1,Manufactura,IT,DevOps,Litoral,4502020,5353204
2025-Q1,Manufactura,IT,DevOps,NEA,4306280,5120456
2025-Q1,Manufactura,IT,DevOps,NOA,4306280,5120456
2025-Q1,Manufactura,IT,DevOps,Patagonia,4893500,5818700
2025-Q1,Retail & Comercio,IT,DevOps,Buenos Aires,4892950,5819000
2025-Q1,Retail & Comercio,IT,DevOps,Cuyo,4501514,5353480
2025-Q1,Retail & Comercio,IT,DevOps,Litoral,4501514,5353480
2025-Q1,Retail & Comercio,IT,DevOps,NEA,4305796,5120720
2025-Q1,Retail & Comercio,IT,DevOps,NOA,4305796,5120720
2025-Q1,Retail & Comercio,IT,DevOps,Patagonia,4892950,5819000
2025-Q1,Servicios,IT,DevOps,Buenos Aires,4892838,5818350
2025-Q1,Servicios,IT,DevOps,Cuyo,4501410.96,5352882
2025-Q1,Servicios,IT,DevOps,Litoral,4501410.96,5352882
2025-Q1,Servicios,IT,DevOps,NEA,4305697.44,5120148
2025-Q1,Servicios,IT,DevOps,NOA,4305697.44,5120148
2025-Q1,Servicios,IT,DevOps,Patagonia,4892838,5818350
2025-Q1,Transporte y logística,IT,DevOps,Buenos Aires,4893000,5818315
2025-Q1,Transporte y logística,IT,DevOps,Cuyo,4501560,5352849.8
2025-Q1,Transporte y logística,IT,DevOps,Litoral,4501560,5352849.8
2025-Q1,Transporte y logística,IT,DevOps,NEA,4305840,5120117.2
2025-Q1,Transporte y logística,IT,DevOps,NOA,4305840,5120117.2
2025-Q1,Transporte y logística,IT,DevOps,Patagonia,4893000,5818315
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,Buenos Aires,,
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,Cuyo,,
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,Litoral,,
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,NEA,,
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,NOA,,
2025-Q1,Automotriz,IT,Director de Sistemas CIO/CTO,Patagonia,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,Buenos Aires,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,Cuyo,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,Litoral,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,NEA,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,NOA,,
2025-Q1,Banca & Serv Financieros,IT,Director de Sistemas CIO/CTO,Patagonia,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,Buenos Aires,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,Cuyo,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,Litoral,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,NEA,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,NOA,,
2025-Q1,Consumo masivo,IT,Director de Sistemas CIO/CTO,Patagonia,,
2025-Q1,"Gas, Petróleo y Minería",IT,Director de Sistemas CIO/CTO,Buenos Aires,,
2025-Q1,"Gas, Petróleo y Minería",IT,Director de Sistemas CIO/CTO,Cuyo,,
2025-Q1,"Gas, Petróleo y Minería",IT,Director de Sistemas CIO/CTO,Litoral,,
2025-Q1,"Gas, Petróleo y Minería",IT,Director de Sistemas CIO/CTO,NEA,,
