id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,Ori_Airp_Name,Ori_Lon,Ori_Lat,dest,Des_Airp_Name,Des_Lon,Des_Lat,air_time,distance,hour,minute,time_hour,name,geocode
228668,2013,6,7,2318.0,2225,53.0,18.0,2337,41.0,EV,5215,N744EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,22,25,2013-06-07 22:00:00,ExpressJet Airlines Inc.,US_KLGA
230410,2013,6,9,2242.0,2225,17.0,2337.0,2337,0.0,EV,5215,N748EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,22,25,2013-06-09 22:00:00,ExpressJet Airlines Inc.,US_KLGA
252585,2013,7,3,850.0,850,0.0,959.0,1017,-18.0,EV,5132,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,8,50,2013-07-03 08:00:00,ExpressJet Airlines Inc.,US_KLGA
253722,2013,7,4,1322.0,1330,-8.0,1414.0,1449,-35.0,9E,3778,N8905F,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,13,30,2013-07-04 13:00:00,Endeavor Air Inc.,US_KLGA
255901,2013,7,7,843.0,850,-7.0,943.0,1017,-34.0,EV,5132,N740EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,8,50,2013-07-07 08:00:00,ExpressJet Airlines Inc.,US_KLGA
257220,2013,7,8,1556.0,1245,191.0,1648.0,1404,164.0,EV,5132,N391CA,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,12,45,2013-07-08 12:00:00,ExpressJet Airlines Inc.,US_KLGA
258061,2013,7,9,1245.0,1245,0.0,1354.0,1404,-10.0,EV,5132,N738EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,12,45,2013-07-09 12:00:00,ExpressJet Airlines Inc.,US_KLGA
259079,2013,7,10,1238.0,1245,-7.0,1418.0,1404,14.0,EV,5132,N754EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,44.0,198,12,45,2013-07-10 12:00:00,ExpressJet Airlines Inc.,US_KLGA
260165,2013,7,11,1506.0,1245,141.0,1611.0,1404,127.0,EV,5132,N754EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,12,45,2013-07-11 12:00:00,ExpressJet Airlines Inc.,US_KLGA
261087,2013,7,12,1250.0,1245,5.0,1411.0,1404,7.0,EV,5132,N614QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,45,2013-07-12 12:00:00,ExpressJet Airlines Inc.,US_KLGA
262640,2013,7,14,843.0,850,-7.0,930.0,1017,-47.0,EV,5132,N604QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,8,50,2013-07-14 08:00:00,ExpressJet Airlines Inc.,US_KLGA
263820,2013,7,15,1239.0,1245,-6.0,1328.0,1404,-36.0,EV,5132,N720EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,45,2013-07-15 12:00:00,ExpressJet Airlines Inc.,US_KLGA
264817,2013,7,16,1238.0,1245,-7.0,1411.0,1404,7.0,EV,5132,N751EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-07-16 12:00:00,ExpressJet Airlines Inc.,US_KLGA
265813,2013,7,17,1237.0,1245,-8.0,1349.0,1404,-15.0,EV,5132,N751EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-07-17 12:00:00,ExpressJet Airlines Inc.,US_KLGA
266816,2013,7,18,1240.0,1245,-5.0,1336.0,1404,-28.0,EV,5132,N730EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-07-18 12:00:00,ExpressJet Airlines Inc.,US_KLGA
267910,2013,7,19,1424.0,1245,99.0,1522.0,1404,78.0,EV,5132,N718EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-07-19 12:00:00,ExpressJet Airlines Inc.,US_KLGA
269387,2013,7,21,843.0,850,-7.0,948.0,1017,-29.0,EV,5132,N752EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,8,50,2013-07-21 08:00:00,ExpressJet Airlines Inc.,US_KLGA
270601,2013,7,22,1316.0,1245,31.0,1500.0,1404,56.0,EV,5132,N611QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,45,2013-07-22 12:00:00,ExpressJet Airlines Inc.,US_KLGA
271558,2013,7,23,1320.0,1245,35.0,1444.0,1404,40.0,EV,5132,N748EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,48.0,198,12,45,2013-07-23 12:00:00,ExpressJet Airlines Inc.,US_KLGA
272538,2013,7,24,1237.0,1245,-8.0,1402.0,1404,-2.0,EV,5132,N608QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,44.0,198,12,45,2013-07-24 12:00:00,ExpressJet Airlines Inc.,US_KLGA
273543,2013,7,25,1237.0,1245,-8.0,1342.0,1404,-22.0,EV,5132,N753EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,45,2013-07-25 12:00:00,ExpressJet Airlines Inc.,US_KLGA
274555,2013,7,26,1243.0,1245,-2.0,1411.0,1404,7.0,EV,5132,N754EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-07-26 12:00:00,ExpressJet Airlines Inc.,US_KLGA
276149,2013,7,28,841.0,850,-9.0,937.0,1017,-40.0,EV,5132,N709EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,8,50,2013-07-28 08:00:00,ExpressJet Airlines Inc.,US_KLGA
277861,2013,7,29,,1245,,,1404,,EV,5132,N741EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-07-29 12:00:00,ExpressJet Airlines Inc.,US_KLGA
278293,2013,7,30,1241.0,1245,-4.0,1338.0,1404,-26.0,EV,5132,N723EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-07-30 12:00:00,ExpressJet Airlines Inc.,US_KLGA
279292,2013,7,31,1236.0,1245,-9.0,1329.0,1404,-35.0,EV,5132,N723EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,45,2013-07-31 12:00:00,ExpressJet Airlines Inc.,US_KLGA
280298,2013,8,1,1241.0,1245,-4.0,1412.0,1404,8.0,EV,5132,N723EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,49.0,198,12,45,2013-08-01 12:00:00,ExpressJet Airlines Inc.,US_KLGA
281281,2013,8,2,1241.0,1245,-4.0,1345.0,1404,-19.0,EV,5132,N730EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,12,45,2013-08-02 12:00:00,ExpressJet Airlines Inc.,US_KLGA
282858,2013,8,4,841.0,850,-9.0,940.0,1017,-37.0,EV,5132,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,42.0,198,8,50,2013-08-04 08:00:00,ExpressJet Airlines Inc.,US_KLGA
284032,2013,8,5,1237.0,1245,-8.0,1336.0,1404,-28.0,EV,5132,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-08-05 12:00:00,ExpressJet Airlines Inc.,US_KLGA
285052,2013,8,6,1259.0,1245,14.0,1412.0,1404,8.0,EV,5132,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,12,45,2013-08-06 12:00:00,ExpressJet Airlines Inc.,US_KLGA
286044,2013,8,7,1301.0,1245,16.0,1413.0,1404,9.0,EV,5132,N760EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-08-07 12:00:00,ExpressJet Airlines Inc.,US_KLGA
287585,2013,8,8,,1245,,,1404,,EV,5132,N716EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-08-08 12:00:00,ExpressJet Airlines Inc.,US_KLGA
288042,2013,8,9,1300.0,1245,15.0,1423.0,1404,19.0,EV,5132,N738EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,46.0,198,12,45,2013-08-09 12:00:00,ExpressJet Airlines Inc.,US_KLGA
289591,2013,8,11,842.0,850,-8.0,939.0,1017,-38.0,EV,5132,N398CA,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,198,8,50,2013-08-11 08:00:00,ExpressJet Airlines Inc.,US_KLGA
290781,2013,8,12,1253.0,1245,8.0,1411.0,1404,7.0,EV,5132,N371CA,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,45,2013-08-12 12:00:00,ExpressJet Airlines Inc.,US_KLGA
291750,2013,8,13,1315.0,1245,30.0,1415.0,1404,11.0,EV,5132,N371CA,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,45,2013-08-13 12:00:00,ExpressJet Airlines Inc.,US_KLGA
292776,2013,8,14,1249.0,1245,4.0,1351.0,1404,-13.0,EV,5132,N717EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,12,45,2013-08-14 12:00:00,ExpressJet Airlines Inc.,US_KLGA
293768,2013,8,15,1241.0,1245,-4.0,1354.0,1404,-10.0,EV,5132,N759EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-08-15 12:00:00,ExpressJet Airlines Inc.,US_KLGA
295332,2013,8,16,,1245,,,1404,,EV,5132,N759EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-08-16 12:00:00,ExpressJet Airlines Inc.,US_KLGA
296291,2013,8,18,843.0,850,-7.0,939.0,1017,-38.0,EV,5132,N718EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,8,50,2013-08-18 08:00:00,ExpressJet Airlines Inc.,US_KLGA
297530,2013,8,19,1406.0,1245,81.0,1503.0,1404,59.0,EV,5132,N614QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,12,45,2013-08-19 12:00:00,ExpressJet Airlines Inc.,US_KLGA
298455,2013,8,20,1245.0,1245,0.0,1339.0,1404,-25.0,EV,4905,N614QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-08-20 12:00:00,ExpressJet Airlines Inc.,US_KLGA
299439,2013,8,21,1240.0,1245,-5.0,,1404,,EV,4905,N709EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-08-21 12:00:00,ExpressJet Airlines Inc.,US_KLGA
300973,2013,8,22,,1245,,,1404,,EV,4905,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-08-22 12:00:00,ExpressJet Airlines Inc.,US_KLGA
301408,2013,8,23,1240.0,1245,-5.0,1345.0,1404,-19.0,EV,4905,N717EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,45,2013-08-23 12:00:00,ExpressJet Airlines Inc.,US_KLGA
304636,2013,8,26,,1245,,,1404,,EV,4905,N717EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,45,2013-08-26 12:00:00,ExpressJet Airlines Inc.,US_KLGA
305124,2013,8,27,1401.0,1245,76.0,1508.0,1404,64.0,EV,4905,N717EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-08-27 12:00:00,ExpressJet Airlines Inc.,US_KLGA
306023,2013,8,28,1246.0,1245,1.0,1436.0,1404,32.0,EV,4905,N759EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,48.0,198,12,45,2013-08-28 12:00:00,ExpressJet Airlines Inc.,US_KLGA
307001,2013,8,29,1251.0,1245,6.0,1413.0,1404,9.0,EV,4905,N615QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,45,2013-08-29 12:00:00,ExpressJet Airlines Inc.,US_KLGA
307962,2013,8,30,1238.0,1245,-7.0,1331.0,1404,-33.0,EV,4905,N615QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,45,2013-08-30 12:00:00,ExpressJet Airlines Inc.,US_KLGA
310412,2013,9,2,1541.0,1245,176.0,1643.0,1404,159.0,EV,4905,N712EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,45,2013-09-02 12:00:00,ExpressJet Airlines Inc.,US_KLGA
310745,2013,9,2,2318.0,2220,58.0,41.0,2327,74.0,EV,4899,N751EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,22,20,2013-09-02 22:00:00,ExpressJet Airlines Inc.,US_KLGA
311091,2013,9,3,915.0,915,0.0,1024.0,1044,-20.0,EV,5480,N605QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,9,15,2013-09-03 09:00:00,ExpressJet Airlines Inc.,US_KLGA
311778,2013,9,3,2152.0,2200,-8.0,2257.0,2312,-15.0,9E,3525,N921XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-03 22:00:00,Endeavor Air Inc.,US_KLGA
311796,2013,9,3,,1238,,,1354,,EV,5132,N605QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,38,2013-09-03 12:00:00,ExpressJet Airlines Inc.,US_KLGA
312072,2013,9,4,930.0,915,15.0,1041.0,1044,-3.0,EV,5480,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,9,15,2013-09-04 09:00:00,ExpressJet Airlines Inc.,US_KLGA
312204,2013,9,4,1222.0,1238,-16.0,1318.0,1354,-36.0,9E,3291,N905XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,38,2013-09-04 12:00:00,Endeavor Air Inc.,US_KLGA
312737,2013,9,4,2149.0,2200,-11.0,2257.0,2312,-15.0,9E,3525,N925XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,198,22,0,2013-09-04 22:00:00,Endeavor Air Inc.,US_KLGA
313010,2013,9,5,909.0,915,-6.0,1015.0,1044,-29.0,EV,5480,N750EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,9,15,2013-09-05 09:00:00,ExpressJet Airlines Inc.,US_KLGA
313165,2013,9,5,1231.0,1238,-7.0,1339.0,1354,-15.0,9E,3291,N903XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,198,12,38,2013-09-05 12:00:00,Endeavor Air Inc.,US_KLGA
313711,2013,9,5,2156.0,2200,-4.0,2305.0,2312,-7.0,9E,3525,N928XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-05 22:00:00,Endeavor Air Inc.,US_KLGA
313969,2013,9,6,902.0,915,-13.0,1012.0,1044,-32.0,EV,5480,N753EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,9,15,2013-09-06 09:00:00,ExpressJet Airlines Inc.,US_KLGA
314137,2013,9,6,1234.0,1238,-4.0,1336.0,1354,-18.0,EV,5132,N604QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,38,2013-09-06 12:00:00,ExpressJet Airlines Inc.,US_KLGA
314675,2013,9,6,2157.0,2200,-3.0,2256.0,2312,-16.0,9E,3525,N901XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-06 22:00:00,Endeavor Air Inc.,US_KLGA
314974,2013,9,7,1136.0,1145,-9.0,1246.0,1307,-21.0,EV,5132,N724EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,11,45,2013-09-07 11:00:00,ExpressJet Airlines Inc.,US_KLGA
315274,2013,9,7,1804.0,1805,-1.0,1901.0,1924,-23.0,EV,5379,N719EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,18,5,2013-09-07 18:00:00,ExpressJet Airlines Inc.,US_KLGA
315733,2013,9,8,1252.0,1238,14.0,1357.0,1354,3.0,EV,5132,N611QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,38,2013-09-08 12:00:00,ExpressJet Airlines Inc.,US_KLGA
316269,2013,9,8,2213.0,2200,13.0,2330.0,2312,18.0,9E,3525,N910XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,22,0,2013-09-08 22:00:00,Endeavor Air Inc.,US_KLGA
316708,2013,9,9,1227.0,1238,-11.0,1403.0,1354,9.0,EV,5132,N719EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,198,12,38,2013-09-09 12:00:00,ExpressJet Airlines Inc.,US_KLGA
317262,2013,9,9,2141.0,2200,-19.0,2244.0,2312,-28.0,9E,3525,N918XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-09 22:00:00,Endeavor Air Inc.,US_KLGA
317697,2013,9,10,1245.0,1238,7.0,1348.0,1354,-6.0,EV,5132,N753EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,38,2013-09-10 12:00:00,ExpressJet Airlines Inc.,US_KLGA
318220,2013,9,10,2155.0,2200,-5.0,2307.0,2312,-5.0,9E,3525,N908XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,22,0,2013-09-10 22:00:00,Endeavor Air Inc.,US_KLGA
318493,2013,9,11,912.0,915,-3.0,1009.0,1044,-35.0,EV,5480,N750EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,9,15,2013-09-11 09:00:00,ExpressJet Airlines Inc.,US_KLGA
318645,2013,9,11,1229.0,1238,-9.0,1319.0,1354,-35.0,EV,5132,N712EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,38,2013-09-11 12:00:00,ExpressJet Airlines Inc.,US_KLGA
319157,2013,9,11,2351.0,2200,111.0,52.0,2312,100.0,9E,3525,N921XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,22,0,2013-09-11 22:00:00,Endeavor Air Inc.,US_KLGA
319616,2013,9,12,1227.0,1238,-11.0,1505.0,1354,71.0,EV,5132,N612QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,38,2013-09-12 12:00:00,ExpressJet Airlines Inc.,US_KLGA
320076,2013,9,12,,2200,,,2312,,9E,3525,,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,22,0,2013-09-12 22:00:00,Endeavor Air Inc.,US_KLGA
320176,2013,9,13,3.0,2200,123.0,110.0,2312,118.0,9E,3525,N917XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-13 22:00:00,Endeavor Air Inc.,US_KLGA
320575,2013,9,13,1232.0,1238,-6.0,1355.0,1354,1.0,EV,5132,N759EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,12,38,2013-09-13 12:00:00,ExpressJet Airlines Inc.,US_KLGA
321463,2013,9,14,1148.0,1145,3.0,1251.0,1307,-16.0,EV,5132,N718EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,11,45,2013-09-14 11:00:00,ExpressJet Airlines Inc.,US_KLGA
321753,2013,9,14,1800.0,1805,-5.0,1850.0,1924,-34.0,EV,5379,N720EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,18,5,2013-09-14 18:00:00,ExpressJet Airlines Inc.,US_KLGA
322185,2013,9,15,1220.0,1238,-18.0,1319.0,1354,-35.0,EV,5132,N708EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,12,38,2013-09-15 12:00:00,ExpressJet Airlines Inc.,US_KLGA
322740,2013,9,15,2206.0,2200,6.0,2302.0,2312,-10.0,9E,3525,N934XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-15 22:00:00,Endeavor Air Inc.,US_KLGA
323731,2013,9,16,2159.0,2200,-1.0,2301.0,2312,-11.0,9E,3525,N922XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-16 22:00:00,Endeavor Air Inc.,US_KLGA
323744,2013,9,16,,1238,,,1354,,EV,5132,N713EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,12,38,2013-09-16 12:00:00,ExpressJet Airlines Inc.,US_KLGA
324195,2013,9,17,1301.0,1238,23.0,1420.0,1354,26.0,EV,5132,N719EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,38,2013-09-17 12:00:00,ExpressJet Airlines Inc.,US_KLGA
324698,2013,9,17,2159.0,2200,-1.0,2313.0,2312,1.0,9E,3525,N910XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,50.0,198,22,0,2013-09-17 22:00:00,Endeavor Air Inc.,US_KLGA
325302,2013,9,18,1529.0,1238,171.0,1630.0,1354,156.0,EV,5132,N712EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,12,38,2013-09-18 12:00:00,ExpressJet Airlines Inc.,US_KLGA
325669,2013,9,18,2150.0,2200,-10.0,2256.0,2312,-16.0,9E,3525,N932XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,22,0,2013-09-18 22:00:00,Endeavor Air Inc.,US_KLGA
